,UMAP1,UMAP2,profile
6411,-18.735281,15.1292925,4
6412,-12.459692,2.4460452,4
6413,-15.042179,6.8429914,4
6414,-18.737904,15.126735,4
6415,-9.3134775,-21.293694,4
6416,-9.305913,-21.286135,4
6417,-16.93791,-0.83693486,4
6418,-9.289131,-21.269365,4
6419,-18.735592,15.12896,4
6420,-18.735588,15.128982,4
6421,-16.900785,-0.87404585,4
6422,-15.03556,6.849491,4
6423,-16.891247,-0.8836004,4
6424,-18.735456,15.129069,4
6425,-15.043419,6.8419003,4
6426,-16.92633,-0.8484664,4
6427,24.53388,-17.002123,5
6428,-18.735378,15.129145,4
6429,20.023088,-11.833549,5
6430,-15.024895,6.8600607,4
6431,-15.016063,6.8689475,4
6432,-15.04226,6.842927,4
6433,-15.031786,6.853139,4
6434,-12.935051,-5.3141713,4
6435,-15.042808,6.8424544,4
6436,-18.735624,15.128916,4
6437,-18.73202,15.132408,4
6438,-15.01423,6.871048,4
6439,-15.034769,6.8502927,4
6440,-12.45997,2.4463012,4
6441,-19.050457,-13.88705,4
6442,-15.034956,6.850121,4
6443,-19.05126,-13.886132,4
6444,-9.301532,-21.281738,4
6445,-9.308044,-21.288282,4
6446,-12.945819,-5.299645,4
6447,-19.048838,-13.893018,4
6448,-9.294427,-21.27463,4
6449,-12.935406,-5.3136597,4
6450,20.023153,-11.833549,5
6451,-16.89341,-0.88150203,4
6452,-12.459982,2.4463181,4
6453,-12.93535,-5.3137455,4
6454,-19.040627,-13.896791,4
6455,-18.734955,15.129695,4
6456,-18.735119,15.129461,4
6457,-19.053583,-13.888318,4
6458,20.038004,-11.826609,5
6459,-15.03488,6.8501964,4
6460,24.533842,-17.002085,5
6461,-19.035538,-13.887559,4
6462,-15.034912,6.8501844,4
6463,-16.959892,-0.8149958,4
6464,-19.047678,-13.904757,4
6465,-18.731737,15.133987,4
6466,-16.899279,-0.8755293,4
6467,-16.937452,-0.83737606,4
6468,-16.899391,-0.87544304,4
6469,-19.073101,-13.893312,4
6470,-16.889471,-0.88540256,4
6471,-9.283366,-21.263597,4
6472,26.868103,21.032612,5
6473,-10.206308,27.116896,3
6474,8.174858,14.7871685,0
6475,4.634105,18.371794,0
6476,-10.199402,27.119982,3
6477,2.463716,12.67019,0
6478,25.789944,-1.8877504,5
6479,4.458701,18.189167,0
6480,8.482043,15.038543,0
6481,25.802237,-1.8999594,5
6482,2.2350025,12.454187,0
6483,4.45349,18.183676,0
6484,25.843145,-1.9410189,5
6485,4.4979477,18.224386,0
6486,8.151367,14.777294,0
6487,-1.565086,14.060196,0
6488,8.487366,15.043128,0
6489,4.4537024,18.182108,0
6490,8.486343,15.0425625,0
6491,25.864172,-1.9620595,5
6492,5.6232038,13.40628,0
6493,25.84352,-1.9413927,5
6494,8.488481,15.044977,0
6495,8.482061,15.037993,0
6496,8.41968,14.983588,0
6497,8.487298,15.042091,0
6498,-1.3581971,13.755402,0
6499,2.3183274,12.523518,0
6500,2.3546693,12.558835,0
6501,-1.2893215,13.789873,0
6502,2.3635168,12.570891,0
6503,5.794674,13.656234,0
6504,26.80698,21.093765,5
6505,4.582856,18.322374,0
6506,4.500556,18.224226,0
6507,-1.5914674,14.073281,0
6508,8.16508,14.779266,0
6509,6.5271587,13.352608,0
6510,-1.326838,13.85267,0
6511,8.482061,15.039374,0
6512,10.819944,30.864927,3
6513,12.537176,23.384233,0
6514,-0.97873276,38.259773,3
6515,2.5865662,12.330044,0
6516,13.62931,21.010553,0
6517,2.4928362,12.700182,0
6518,-1.5593183,14.051012,0
6519,-10.409475,26.907494,3
6520,10.826883,31.22508,3
6521,10.956382,31.242569,3
6522,-10.318942,27.001442,3
6523,-10.406489,26.909243,3
6524,-10.364551,26.953672,3
6525,-10.241108,27.09013,3
6526,10.899326,31.205154,3
6527,10.607787,30.818172,3
6528,11.179098,-4.7079597,2
6529,16.57983,3.1783555,2
6530,6.7526174,-4.252852,2
6531,-0.4133865,-7.313636,2
6532,6.7554874,-4.251233,2
6533,4.4974504,-1.1548513,2
6534,17.940325,3.1132038,2
6535,8.858377,4.125792,2
6536,10.125662,3.8808203,2
6537,0.17071524,-8.545566,2
6538,0.35604534,-8.885072,2
6539,-0.10409232,-8.131673,2
6540,17.933578,3.1166668,2
6541,17.940784,3.112948,2
6542,17.371296,3.1840606,2
6543,0.35941005,-8.8873625,2
6544,16.575745,3.1814084,2
6545,16.094862,8.8053665,2
6546,11.217963,-4.704397,2
6547,9.705034,2.9958065,2
6548,3.8627372,-2.0335839,2
6549,16.620697,3.1681538,2
6550,4.49386,-2.4545527,2
6551,7.1600924,-2.4039567,2
6552,13.758964,-3.779512,2
6553,13.530599,-3.9545245,2
6554,13.53581,-3.9568753,2
6555,7.5618677,-7.487835,2
6556,10.117128,3.8901646,2
6557,0.3994348,-8.759312,2
6558,21.895115,-0.6842715,5
6559,-5.2184563,0.6342733,0
6560,21.885595,-0.67509985,5
6561,-6.094399,1.7249227,0
6562,-4.8493085,0.4011746,0
6563,21.717863,-0.5095994,5
6564,7.5055656,-7.666871,2
6565,-0.50768334,-6.670264,2
6566,6.745611,-4.259553,2
6567,15.912606,8.918509,2
6568,21.866129,-0.65553784,5
6569,16.212181,8.781014,2
6570,5.3300395,-13.96496,2
6571,5.329767,-13.965248,2
6572,15.802079,9.022632,2
6573,-4.8628597,-12.494929,2
6574,7.530147,-7.467601,2
6575,7.526103,-7.6575074,2
6576,7.5557714,-7.460256,2
6577,-4.862889,-12.494967,2
6578,-0.8054814,7.2385283,0
6579,13.101683,1.191182,2
6580,12.626997,1.4395533,2
6581,10.174656,3.9380052,2
6582,10.177404,3.9424314,2
6583,5.333986,-5.3467755,2
6584,9.984228,3.4084027,2
6585,7.3988457,-7.5457196,2
6586,7.5337973,-7.455424,2
6587,7.4260497,-7.555882,2
6588,10.175108,3.9386656,2
6589,11.583162,-4.2093925,2
6590,3.9609356,-2.3369188,2
6591,7.4856634,-7.646926,2
6592,7.493378,-7.661521,2
6593,7.2395716,-7.0283017,2
6594,8.479257,4.3023515,2
6595,8.495468,4.2906632,2
6596,7.2398915,-7.02826,2
6597,6.749667,-4.255652,2
6598,12.723912,1.9294353,2
6599,10.16955,3.9375234,2
6600,10.136033,3.9059968,2
6601,21.533484,-0.36843482,5
6602,16.224253,8.774552,2
6603,5.274474,-5.644581,2
6604,5.220434,-5.730637,2
6605,15.876478,8.949314,2
6606,7.073353,-3.6442027,2
6607,7.812048,-2.278374,2
6608,4.423877,-1.4774578,2
6609,4.4338617,-1.4887992,2
6610,12.237,-4.8669715,2
6611,7.4879394,-7.674301,2
6612,7.5749474,-7.4487076,2
6613,8.665982,4.2037416,2
6614,7.4828196,-7.6863303,2
6615,7.4510765,-7.5125914,2
6616,7.494663,-7.6827497,2
6617,7.250315,-7.048291,2
6618,7.408441,-7.5598803,2
6619,8.6185465,4.231782,2
6620,7.5461683,-7.469937,2
6621,10.178172,3.9355512,2
6622,5.1415296,-5.670549,2
6623,3.8721886,-2.0459812,2
6624,3.8641825,-2.0379891,2
6625,6.148128,-4.7060127,2
6626,14.479147,-3.211138,2
6627,15.803742,9.024097,2
6628,3.9991317,-2.303995,2
6629,4.5171824,-2.484805,2
6630,-1.5776483,-12.892691,2
6631,6.0116143,-4.781533,2
6632,7.240681,-7.030858,2
6633,-4.862918,-12.4950075,2
6634,-0.9746071,7.6852307,0
6635,-0.6055264,-6.9572463,2
6636,12.945752,-4.3452573,2
6637,13.716224,-3.8121285,2
6638,12.8550825,-4.4083586,2
6639,8.860264,4.1238527,2
6640,-4.836725,0.38749775,0
6641,-4.787533,0.3426292,0
6642,15.794895,9.032998,2
6643,21.580667,-0.4055231,5
6644,-6.1079164,1.7339857,0
6645,15.9284315,8.906288,2
6646,-4.7729297,0.32665738,0
6647,15.796497,9.029174,2
6648,-6.099636,1.7323725,0
6649,21.743784,-0.533179,5
6650,-4.789963,0.34514055,0
6651,16.209242,8.778719,2
6652,15.95268,8.873831,2
6653,15.782382,9.044016,2
6654,21.88118,-0.67107284,5
6655,21.54719,-0.3777838,5
6656,-5.2120414,0.63056654,0
6657,21.740917,-0.53120756,5
6658,-5.898941,-13.659354,2
6659,-5.3519096,35.69775,3
6660,-14.132642,-10.5617895,4
6661,-14.122083,-10.551197,4
6662,-5.295431,35.641098,3
6663,32.24158,-6.8096304,5
6664,10.713906,-24.524302,1
6665,-11.164061,15.595177,4
6666,-20.66064,6.120251,4
6667,11.032259,-24.750036,1
6668,-22.720789,-2.647651,4
6669,-21.484035,-18.06504,4
6670,-20.668598,6.112318,4
6671,10.840889,-24.247423,1
6672,10.6148205,-24.821177,1
6673,10.484038,-24.535,1
6674,10.345557,-24.228487,1
6675,10.626491,-24.57164,1
6676,10.82181,-24.641283,1
6677,-20.715967,6.064928,4
6678,10.761423,-24.537926,1
6679,-18.022467,21.317276,4
6680,10.701247,-24.914501,1
6681,32.224304,-6.826963,5
6682,7.5789795,-7.452097,2
6683,8.484461,4.299024,2
6684,21.895697,-0.68585193,5
6685,5.330482,-13.964396,2
6686,21.531073,-0.36648723,5
6687,16.048138,8.667988,2
6688,-6.094244,1.725656,0
6689,-5.457209,2.3483312,0
6690,21.742704,-0.5329351,5
6691,-4.865234,0.4142836,0
6692,21.889938,-0.6796233,5
6693,5.3308034,-13.963989,2
6694,-5.2283893,0.6444222,0
6695,21.729239,-0.52228177,5
6696,7.448658,-7.5110865,2
6697,8.876423,4.1104355,2
6698,12.6136465,1.4477184,2
6699,-20.803907,5.977011,4
6700,10.079313,3.8395836,2
6701,4.3348117,-2.1082873,2
6702,7.5728874,-7.4253173,2
6703,14.208006,-7.5929236,2
6704,13.561329,-3.9288394,2
6705,11.541457,-3.8457758,2
6706,7.238194,-7.02323,2
6707,3.8497422,8.169793,0
6708,7.244584,-7.0381117,2
6709,12.77629,1.6258341,2
6710,-5.899356,-13.658965,2
6711,5.9914002,-4.8052397,2
6712,5.175093,-5.579995,2
6713,-18.017277,21.312023,4
6714,-5.8998017,-13.65878,2
6715,10.144335,3.9155624,2
6716,9.700768,2.9925349,2
6717,4.447253,-1.150812,2
6718,10.077893,3.8375614,2
6719,10.144615,3.919215,2
6720,10.16031,3.9233692,2
6721,10.08158,3.8449638,2
6722,-1.4389927,-14.110666,2
6723,21.891247,-0.6805045,5
6724,16.2179,8.778832,2
6725,-0.7207065,-7.039535,2
6726,9.698737,2.9910603,2
6727,7.4366508,-2.577724,2
6728,-5.8997145,-13.658919,2
6729,-4.862934,-12.495028,2
6730,-5.8999662,-13.659378,2
6731,7.499652,-7.68958,2
6732,-5.9056363,-13.653293,2
6733,7.5697412,-7.4761615,2
6734,-0.826632,7.300445,0
6735,8.493945,4.29373,2
6736,10.063358,3.8145545,2
6737,8.856172,4.126401,2
6738,7.468144,-7.5163374,2
6739,14.201647,-7.598727,2
6740,8.879672,4.1125574,2
6741,10.075992,3.8333082,2
6742,7.5902314,-7.401065,2
6743,8.860371,4.123564,2
6744,0.4109464,-8.566148,2
6745,17.9401,3.1130915,2
6746,0.14266193,-8.517149,2
6747,10.098941,3.86496,2
6748,16.578,3.18076,2
6749,14.5103,-7.307205,2
6750,13.696569,-0.63081765,2
6751,14.505381,-7.3144827,2
6752,10.128229,3.8895292,2
6753,12.28008,9.374451,2
6754,-0.23321761,-7.930776,2
6755,13.699082,-3.8240607,2
6756,7.2389,-7.0246267,2
6757,17.960102,3.0906637,2
6758,14.04962,-3.5917838,2
6759,-0.8079657,-7.3973374,2
6760,1.5672791,-8.227725,2
6761,9.982421,3.3438554,2
6762,6.543878,-4.4203224,2
6763,6.7486863,-4.2563043,2
6764,6.758983,-4.2435107,2
6765,6.7508435,-4.254625,2
6766,7.0873017,-3.610778,2
6767,6.7530556,-4.252535,2
6768,11.169165,-4.6703696,2
6769,10.574347,-2.5760305,2
6770,10.557679,-2.5601676,2
6771,5.1562777,-5.665685,2
6772,3.8621514,-2.0339878,2
6773,14.227315,-7.5735855,2
6774,7.847581,-2.2259085,2
6775,10.61416,-2.6225908,2
6776,7.0949597,-3.6176364,2
6777,9.696308,2.9811351,2
6778,9.678102,2.9722948,2
6779,7.053324,-3.6559424,2
6780,12.2184925,-4.885951,2
6781,12.24603,-4.860412,2
6782,12.245413,-4.8703375,2
6783,12.221439,-4.891626,2
6784,12.088912,-4.9966993,2
6785,16.215767,8.783442,2
6786,16.22791,8.774181,2
6787,5.3302526,-13.964702,2
6788,-4.8629346,-12.495051,2
6789,12.606652,1.7729261,2
6790,3.4265037,8.201945,0
6791,13.69612,-0.6286804,2
6792,14.234972,-7.5660524,2
6793,14.217712,-7.5814753,2
6794,3.4343765,8.192369,0
6795,0.18333578,-8.547986,2
6796,8.863687,4.1231184,2
6797,11.5442505,-3.8128014,2
6798,1.5525631,-8.244163,2
6799,13.6028,-3.8854358,2
6800,11.169674,-4.711764,2
6801,14.473724,-3.2153852,2
6802,12.971228,-4.3244476,2
6803,-0.2607642,-7.989705,2
6804,-0.2456507,-7.6699,2
6805,13.536618,-3.9466245,2
6806,13.526354,-3.9543674,2
6807,1.4336866,-8.356577,2
6808,10.610174,-2.618486,2
6809,11.197457,-4.710899,2
6810,16.59531,3.167897,2
6811,5.330835,-13.96412,2
6812,-4.778399,0.33345392,0
6813,21.737879,-0.52691394,5
6814,8.654184,4.209027,2
6815,10.078339,-1.9304851,2
6816,21.853151,-0.64421964,5
6817,16.215319,8.780016,2
6818,21.730421,-0.5197032,5
6819,-4.852991,0.405938,0
6820,5.3303757,-13.964605,2
6821,15.940172,8.885205,2
6822,-21.484749,-18.065073,4
6823,-22.700377,-2.6665134,4
6824,-23.591713,-10.29209,4
6825,-22.723606,-2.644758,4
6826,-20.692574,6.088293,4
6827,10.0692005,3.8327909,2
6828,7.149906,-2.397779,2
6829,4.47503,-2.4914064,2
6830,4.529062,-2.4954479,2
6831,4.448639,-1.4676107,2
6832,4.4487386,-1.1521021,2
6833,4.4400554,-1.4834702,2
6834,15.905193,8.92375,2
6835,21.82489,-0.61559516,5
6836,-6.0755215,1.7008837,0
6837,15.862633,8.965758,2
6838,21.51871,-0.35581118,5
6839,5.3307934,-13.964161,2
6840,-5.4570136,2.3487034,0
6841,-5.4581275,2.347725,0
6842,-5.4568887,2.349116,0
6843,-4.83987,0.39190558,0
6844,-6.105896,1.7344439,0
6845,-4.7738748,0.32766014,0
6846,-5.214944,0.63268733,0
6847,-4.848105,0.40122133,0
6848,21.74239,-0.5316453,5
6849,15.908646,8.922045,2
6850,15.922341,8.912113,2
6851,21.722673,-0.517356,5
6852,-5.456853,2.3484633,0
6853,21.87452,-0.663148,5
6854,16.045689,8.67117,2
6855,21.903088,-0.69213235,5
6856,7.5765467,-7.472469,2
6857,7.4678626,-7.5333166,2
6858,-4.862933,-12.495036,2
6859,8.49103,4.292338,2
6860,-5.900299,-13.658717,2
6861,7.564635,-7.478736,2
6862,8.486175,4.2958937,2
6863,-1.618943,-14.209767,2
6864,1.4135786,-8.382301,2
6865,11.175411,-4.725541,2
6866,13.534989,-3.9523566,2
6867,9.980685,3.382225,2
6868,7.5854545,-7.4354534,2
6869,-4.862926,-12.495053,2
6870,10.069529,3.8319092,2
6871,10.116228,3.884698,2
6872,7.330218,-7.1276417,2
6873,10.152949,3.9289033,2
6874,13.718419,-3.8098037,2
6875,11.4178095,-4.1661773,2
6876,10.63643,-2.6457193,2
6877,-0.24472405,-8.011436,2
6878,13.538652,-3.949066,2
6879,13.535716,-3.9720984,2
6880,13.519753,-3.954906,2
6881,13.408612,-3.9314456,2
6882,13.530577,-3.947623,2
6883,13.700797,-3.8257704,2
6884,10.613605,-2.622647,2
6885,11.262039,-4.714238,2
6886,11.557624,-3.8261268,2
6887,11.428761,-4.169131,2
6888,14.485594,-3.204878,2
6889,11.423011,-4.173158,2
6890,1.5686941,-8.230947,2
6891,13.5204935,-3.9671423,2
6892,1.5594901,-8.236021,2
6893,-0.8546501,-7.400696,2
6894,13.56398,-3.9242342,2
6895,13.520563,-3.9654746,2
6896,13.761822,-3.7780795,2
6897,12.820504,-4.4348364,2
6898,-5.9001465,-13.65858,2
6899,3.5727234,8.040542,0
6900,1.4455827,3.0956268,0
6901,7.448326,-7.5032206,2
6902,8.872129,4.1177115,2
6903,10.172857,3.9388268,2
6904,7.0866084,-3.6290777,2
6905,4.603248,-1.2563094,2
6906,4.499061,-2.4933777,2
6907,4.6319613,-1.1925483,2
6908,6.749345,-4.256701,2
6909,5.197612,-5.627194,2
6910,7.087812,-3.6463761,2
6911,12.216399,-4.8955956,2
6912,10.065737,3.8233445,2
6913,8.855228,4.1262045,2
6914,10.177601,3.9437678,2
6915,5.1371756,-5.6107435,2
6916,6.74206,-4.2627454,2
6917,10.097239,3.8800516,2
6918,9.990192,3.4059002,2
6919,-5.4570875,2.3483331,0
6920,-4.857202,0.40936664,0
6921,-4.8475704,0.3989547,0
6922,-6.05616,1.6890634,0
6923,6.7543254,-4.250499,2
6924,6.7711697,-4.231424,2
6925,11.230351,-4.67954,2
6926,4.5768714,-1.1960366,2
6927,-0.50137705,-6.460621,2
6928,-0.5033209,-6.4578767,2
6929,6.7514014,-4.2512136,2
6930,7.099837,-3.6097836,2
6931,6.737169,-4.268003,2
6932,4.6636496,-1.1923563,2
6933,4.638038,-1.1711553,2
6934,4.6191325,-1.2450356,2
6935,4.4670916,-1.1547087,2
6936,4.4583073,-1.1611881,2
6937,4.4498487,-1.1482882,2
6938,4.4428596,-1.4772146,2
6939,-1.4005533,-13.10209,2
6940,12.249126,-4.8594146,2
6941,-5.9000635,-13.658657,2
6942,-5.9002414,-13.659486,2
6943,14.512013,-7.306967,2
6944,7.49812,-7.6393046,2
6945,7.4919357,-7.66535,2
6946,7.4227333,-7.5544996,2
6947,-5.9002314,-13.659278,2
6948,-4.8617287,-12.491401,2
6949,7.5837107,-7.457136,2
6950,3.4335606,8.1967325,0
6951,7.579623,-7.4625044,2
6952,7.4934955,-7.698235,2
6953,7.5733895,-7.4455667,2
6954,7.5832634,-7.425904,2
6955,7.4823456,-7.6658154,2
6956,7.452115,-7.524638,2
6957,8.481607,4.3019896,2
6958,12.759398,1.6168737,2
6959,14.230738,-7.5701666,2
6960,8.679608,4.1982265,2
6961,14.187885,-7.612878,2
6962,16.565336,3.1926503,2
6963,-4.8627563,-12.494471,2
6964,14.215516,-7.5853662,2
6965,13.695617,-0.6304231,2
6966,10.049661,3.789718,2
6967,8.877667,4.116899,2
6968,8.69279,4.193156,2
6969,8.875543,4.1161613,2
6970,3.649,7.923736,0
6971,7.448486,-7.5137854,2
6972,1.4149021,-8.382367,2
6973,12.98696,-4.3106,2
6974,11.558222,-3.8163462,2
6975,8.686467,4.1950297,2
6976,12.718764,1.9634111,2
6977,10.126199,3.8936937,2
6978,10.059915,3.8046513,2
6979,10.122318,3.8843036,2
6980,3.513823,8.033102,0
6981,12.766442,2.0226462,2
6982,10.175862,3.937355,2
6983,13.159248,1.7816325,2
6984,12.965098,-4.3293386,2
6985,1.5663277,-8.230209,2
6986,1.5583326,-8.250112,2
6987,1.4287254,-8.359345,2
6988,-0.7090782,-7.2988424,2
6989,6.9861417,-3.7656374,2
6990,7.085255,-3.6292188,2
6991,10.070419,3.8075883,2
6992,5.330192,-13.964841,2
6993,10.068293,-1.9232639,2
6994,-1.4311808,-14.194197,2
6995,-0.63582,-6.9423304,2
6996,5.9817524,-4.8095355,2
6997,5.232214,-5.7283707,2
6998,5.974807,-4.808425,2
6999,9.699805,2.9910882,2
7000,9.991592,3.4035008,2
7001,13.373882,-3.896933,2
7002,1.5562972,-8.239891,2
7003,13.541873,-3.9563851,2
7004,5.279946,-5.664593,2
7005,14.33424,-3.3533065,2
7006,-1.4344684,-14.183814,2
7007,14.275401,-3.4158447,2
7008,14.271679,-3.419465,2
7009,14.253134,-3.437221,2
7010,14.322099,-3.3639708,2
7011,14.47682,-3.2135684,2
7012,14.265373,-3.424575,2
7013,10.574372,-2.5763292,2
7014,10.070323,-1.9253061,2
7015,14.268394,-3.423392,2
7016,5.1581163,-5.7151914,2
7017,5.155736,-5.608915,2
7018,14.478107,-3.2117016,2
7019,14.237775,-3.451614,2
7020,14.261292,-3.4292688,2
7021,14.25928,-3.4315345,2
7022,14.321958,-3.365762,2
7023,1.5588926,-8.227958,2
7024,14.37626,-3.312496,2
7025,14.240472,-3.4500468,2
7026,14.260395,-3.430198,2
7027,12.212952,-4.880137,2
7028,14.298151,-3.393397,2
7029,14.2800255,-3.4098504,2
7030,14.259924,-3.4304054,2
7031,12.240652,-4.828562,2
7032,14.336475,-3.3509243,2
7033,14.268445,-3.4222083,2
7034,14.257239,-3.4338672,2
7035,14.270482,-3.4198594,2
7036,14.292873,-3.3936791,2
7037,14.270536,-3.420117,2
7038,1.5471181,-8.229885,2
7039,14.274263,-3.4180694,2
7040,14.487328,-3.2034955,2
7041,5.149011,-5.664422,2
7042,14.256814,-3.4339044,2
7043,-0.8218544,-7.109922,2
7044,14.30815,-3.3798835,2
7045,14.473915,-3.2166996,2
7046,1.5605208,-8.219114,2
7047,12.245508,-4.847593,2
7048,14.327044,-3.3615792,2
7049,12.257101,-4.844473,2
7050,1.4386582,-8.351504,2
7051,12.240646,-4.8662167,2
7052,14.269552,-3.4209054,2
7053,5.9597993,-4.7921443,2
7054,14.264835,-3.4276662,2
7055,14.258592,-3.4301941,2
7056,5.294557,-5.3835316,2
7057,14.267575,-3.4230368,2
7058,12.210742,-4.8973193,2
7059,14.31531,-3.3728774,2
7060,14.2600355,-3.4288788,2
7061,14.318164,-3.3700197,2
7062,12.098521,-4.9945674,2
7063,6.7561426,-4.2491493,2
7064,14.347957,-3.3396802,2
7065,14.261317,-3.430369,2
7066,14.336348,-3.351862,2
7067,14.30783,-3.3803673,2
7068,14.326947,-3.3610373,2
7069,14.336857,-3.351677,2
7070,14.266544,-3.424461,2
7071,14.480719,-3.2100587,2
7072,14.264272,-3.4261975,2
7073,5.97514,-4.809897,2
7074,14.236184,-3.4549172,2
7075,-0.62409365,-6.939364,2
7076,14.495545,-3.1951127,2
7077,-0.83854115,-7.1494126,2
7078,14.469955,-3.2207866,2
7079,14.292378,-3.399413,2
7080,14.272487,-3.418727,2
7081,14.350291,-3.337695,2
7082,5.1595893,-5.716622,2
7083,-0.61117685,-6.919842,2
7084,14.353499,-3.3346734,2
7085,14.240411,-3.4510255,2
7086,14.257853,-3.4334576,2
7087,14.463597,-3.226901,2
7088,12.235846,-4.8755283,2
7089,5.981411,-4.814641,2
7090,14.235489,-3.452691,2
7091,14.325552,-3.3654935,2
7092,14.350297,-3.3377984,2
7093,6.546842,-4.4157825,2
7094,14.266009,-3.4224267,2
7095,-0.60897726,-6.961006,2
7096,14.304278,-3.3831525,2
7097,14.279765,-3.411018,2
7098,14.239387,-3.4498827,2
7099,14.463838,-3.2270648,2
7100,12.102706,-4.990898,2
7101,14.278841,-3.4120936,2
7102,1.5600586,-8.222165,2
7103,6.746506,-4.2584014,2
7104,14.3377075,-3.3491473,2
7105,-0.6162547,-6.916471,2
7106,12.087043,-4.9991236,2
7107,14.284126,-3.407102,2
7108,14.458462,-3.230801,2
7109,14.276775,-3.4129689,2
7110,11.115794,-4.754076,2
7111,14.315262,-3.3740013,2
7112,-0.8196863,-7.130623,2
7113,14.481022,-3.2099128,2
7114,14.241892,-3.4486237,2
7115,14.247142,-3.443676,2
7116,14.266001,-3.4269512,2
7117,14.268754,-3.423034,2
7118,14.445966,-3.241631,2
7119,14.254689,-3.4356198,2
7120,14.469284,-3.221051,2
7121,14.284892,-3.4058995,2
7122,14.2713585,-3.4197085,2
7123,14.244479,-3.4466512,2
7124,14.353718,-3.335185,2
7125,14.22112,-3.4698422,2
7126,14.328067,-3.3605995,2
7127,14.266604,-3.4234388,2
7128,14.275379,-3.4167416,2
7129,14.242698,-3.4466698,2
7130,5.156462,-5.623751,2
7131,5.9920344,-4.8117256,2
7132,14.238314,-3.453138,2
7133,12.2383585,-4.9042835,2
7134,14.224391,-3.4665315,2
7135,12.088558,-4.9970083,2
7136,5.9778466,-4.809649,2
7137,12.085062,-4.9935446,2
7138,14.267244,-3.4238153,2
7139,12.237465,-4.8797736,2
7140,14.470046,-3.2187827,2
7141,12.216846,-4.883935,2
7142,12.224105,-4.8796315,2
7143,5.993716,-4.8018465,2
7144,14.355183,-3.333225,2
7145,5.9899178,-4.806654,2
7146,14.237967,-3.4533443,2
7147,14.240574,-3.4502807,2
7148,14.295083,-3.391596,2
7149,14.242946,-3.44754,2
7150,14.490191,-3.200778,2
7151,14.211718,-7.5886836,2
7152,7.2381716,-7.021483,2
7153,10.081375,3.8697064,2
7154,10.19064,3.9596465,2
7155,10.183217,3.9453843,2
7156,13.6952305,-0.63256025,2
7157,14.215227,-7.5853143,2
7158,10.178307,3.9476066,2
7159,10.1856575,3.9506438,2
7160,14.228522,-7.5731635,2
7161,13.69844,-0.6322923,2
7162,16.575176,3.1820683,2
7163,16.57383,3.1865025,2
7164,14.216471,-7.583762,2
7165,13.691899,-0.6252583,2
7166,14.229562,-7.571733,2
7167,13.695797,-0.63037217,2
7168,17.96087,3.090084,2
7169,14.215824,-7.5841694,2
7170,14.496302,-7.326892,2
7171,0.363809,-8.852562,2
7172,14.2122555,-7.5884132,2
7173,14.493506,-7.3250375,2
7174,14.21628,-7.5843267,2
7175,14.214672,-7.58592,2
7176,14.2416,-7.560026,2
7177,14.515113,-7.3050685,2
7178,0.23648101,-8.607166,2
7179,14.510775,-7.310345,2
7180,14.239183,-7.5589314,2
7181,13.695685,-0.62916046,2
7182,14.521743,-7.2991867,2
7183,13.692585,-0.6309348,2
7184,16.577364,3.1816237,2
7185,14.213685,-7.58721,2
7186,0.37159613,-8.848605,2
7187,13.697489,-0.63071084,2
7188,12.821007,2.1104832,2
7189,16.600725,3.1638274,2
7190,13.0954075,1.7747971,2
7191,14.214016,-7.586964,2
7192,12.637696,1.5785378,2
7193,12.817037,2.135819,2
7194,10.189485,3.9497402,2
7195,12.9630995,1.755002,2
7196,12.73789,1.5537367,2
7197,14.234759,-7.5666366,2
7198,13.115066,1.7408845,2
7199,13.698125,-0.6334327,2
7200,14.218373,-7.582542,2
7201,14.50133,-7.318973,2
7202,9.699245,2.9911747,2
7203,9.698623,2.9903662,2
7204,12.189942,-4.906501,2
7205,9.697343,2.9857852,2
7206,3.8900607,-2.0250318,2
7207,3.8552835,-2.022442,2
7208,12.964879,-4.3294673,2
7209,4.126958,-2.399725,2
7210,5.8910527,-4.7250457,2
7211,4.23238,-2.133647,2
7212,6.0407,-4.8576446,2
7213,6.0636997,-4.872962,2
7214,6.061152,-4.869858,2
7215,5.1707873,-5.625861,2
7216,12.235797,-4.8820133,2
7217,24.525547,-16.98996,5
7218,12.207418,-4.8923273,2
7219,12.099294,-4.984646,2
7220,12.114352,-4.7219973,2
7221,12.080017,-4.997326,2
7222,12.225104,-4.8734126,2
7223,11.170459,-4.6666956,2
7224,4.4945707,-1.1370951,2
7225,10.578275,-2.5813253,2
7226,5.2205205,-5.7234697,2
7227,5.9589224,-4.799412,2
7228,12.241465,-4.8609805,2
7229,12.214924,-4.9012713,2
7230,12.2481785,-4.8632774,2
7231,12.230607,-4.8611383,2
7232,12.068715,-5.0042605,2
7233,12.233427,-4.885879,2
7234,12.278892,-4.872674,2
7235,12.212763,-4.908264,2
7236,5.1580954,-5.6654625,2
7237,12.232747,-4.881096,2
7238,11.161596,-4.7430296,2
7239,12.085529,-5.0090013,2
7240,12.0825815,-4.9956837,2
7241,11.227014,-4.78063,2
7242,12.209741,-4.88284,2
7243,12.239762,-4.8340516,2
7244,11.1768055,-4.7152257,2
7245,12.173367,-4.845267,2
7246,12.06919,-5.0172076,2
7247,12.12257,-4.9611025,2
7248,12.091188,-4.9995475,2
7249,12.088208,-4.999976,2
