,UMAP1,UMAP2,UMAP3,profile
675,5.868417,19.767004,10.98131,3
676,5.0964203,17.213203,2.8513603,3
677,5.5402374,16.572243,4.2789984,3
678,4.9971733,16.996239,2.8299463,3
679,4.9813538,16.9898,2.8225048,3
680,5.1277394,17.483358,3.0086267,3
681,5.529975,16.567451,4.2864428,3
682,5.0263124,17.038702,2.8181007,3
683,21.274908,14.630935,3.8983061,5
684,5.5459085,16.549747,4.30341,3
685,5.2530937,17.438349,3.070462,3
686,5.8960905,19.790878,11.016671,3
687,6.080689,20.08947,11.532797,3
688,5.86709,19.763435,10.967528,3
689,4.9912057,16.994337,2.8198388,3
690,4.3883247,19.664421,8.679202,3
691,6.0482802,20.152702,11.591695,3
692,5.127546,17.31238,2.8834147,3
693,14.639948,9.510365,0.44709608,5
694,4.0060964,19.562824,8.7371645,3
695,14.604494,9.542868,0.4333011,5
696,14.636487,9.514426,0.44960526,5
697,7.5367365,15.297488,9.765296,3
698,-3.3942673,-14.369542,-9.837392,1
699,16.57894,32.08063,-0.440146,0
700,7.5728045,15.661948,9.843006,3
701,-3.398463,-14.365356,-9.841059,1
702,2.449132,2.9815025,-17.485266,1
703,11.744871,10.965752,4.297598,5
704,2.435826,2.985502,-17.471977,1
705,-16.791971,9.351334,4.951988,1
706,-9.974905,-14.365456,4.233126,1
707,0.9157093,0.69264936,-8.737908,1
708,21.081535,14.407616,3.9580312,5
709,4.0169873,19.660255,8.282999,3
710,5.474845,16.628674,4.21022,3
711,4.085276,19.622404,8.371934,3
712,4.2522154,19.225357,8.117087,3
713,4.3573246,19.625824,8.468858,3
714,4.0146728,19.658218,8.272761,3
715,21.284357,14.615688,3.9167323,5
716,4.415481,19.659386,8.662509,3
717,4.039352,19.90598,8.696235,3
718,7.553889,15.321102,9.752692,3
719,21.010374,14.75736,3.6769066,5
720,21.07749,14.724424,3.7345746,5
721,20.994076,14.7616,3.665988,5
722,4.040617,19.911005,8.70137,3
723,4.2660637,19.600294,8.879651,3
724,21.004396,14.758305,3.6734395,5
725,4.2824745,19.277422,8.722038,3
726,21.00163,14.758682,3.669646,5
727,4.268199,19.76476,8.613637,3
728,14.477581,11.71829,3.6792758,5
729,9.272001,11.862475,10.003955,5
730,21.00857,14.738793,3.6847837,5
731,5.534778,16.565632,4.289502,3
732,6.63893,16.847303,3.8180783,3
733,11.074814,16.790257,7.2993584,3
734,6.707523,17.137602,3.447074,3
735,6.0388665,20.129524,11.56863,3
736,6.0071754,20.1083,11.529969,3
737,5.2677937,19.220392,9.927936,3
738,4.998124,17.001978,2.819185,3
739,5.7047544,19.611109,10.657796,3
740,7.535154,15.299722,9.768088,3
741,7.5168524,15.415958,9.814004,3
742,7.484109,15.23852,9.813259,3
743,5.2295647,17.388494,3.0006802,3
744,5.1122937,17.652906,3.1729736,3
745,5.36285,18.831903,10.024292,3
746,7.6489115,18.552778,11.75782,3
747,5.3350253,17.482601,3.1238244,3
748,6.0985904,20.065763,11.50953,3
749,14.182465,11.463828,3.6924047,5
750,-0.531372,7.9523444,3.0831475,5
751,5.5215244,16.580404,4.2734475,3
752,5.1105313,17.708015,3.1987984,3
753,20.991055,14.766241,3.6626346,5
754,4.346721,19.52688,8.575091,3
755,7.3731737,16.210909,9.875507,3
756,7.3717175,16.214607,9.877172,3
757,14.191882,11.471754,3.6931834,5
758,-0.5355942,7.9562945,3.0791597,5
759,14.181503,11.462619,3.6917107,5
760,5.1092615,17.694351,3.1857364,3
761,5.5235186,16.582458,4.2756243,3
762,5.522764,16.555258,4.2980623,3
763,5.098795,17.220373,2.8458037,3
764,5.555179,16.54187,4.3121285,3
765,5.103269,17.697664,3.1916897,3
766,6.665781,17.279173,3.294931,3
767,6.0045266,20.086313,11.509028,3
768,5.10612,17.710106,3.198622,3
769,5.892515,19.782799,11.005226,3
770,4.009247,19.553509,8.738135,3
771,7.572501,15.666169,9.846158,3
772,5.5286646,16.580313,4.2734075,3
773,4.072992,19.491346,8.760913,3
774,-0.53486425,7.9555964,3.0798795,5
775,-0.5347618,7.955513,3.0799627,5
776,-0.5331492,7.954063,3.081441,5
777,4.390177,19.662668,8.662188,3
778,4.021676,19.65571,8.288833,3
779,14.19025,11.4707,3.6928487,5
780,-0.5383347,7.9590044,3.0763936,5
781,9.452145,12.185668,10.312289,5
782,-0.5367055,7.9574475,3.0780125,5
783,-0.5355817,7.9562874,3.0791652,5
784,-0.5337218,7.9545774,3.080925,5
785,11.6367235,16.482002,6.694235,3
786,5.540639,16.5568,4.2978177,3
787,21.253744,14.595065,3.9246047,5
788,4.998611,17.001474,2.8230646,3
789,6.629513,17.32508,3.2401483,3
790,5.0996537,17.57499,3.1133902,3
791,21.105293,14.452408,3.9343257,5
792,21.002787,14.756013,3.6747863,5
793,21.070826,14.375769,3.9754345,5
794,5.1569986,17.608955,3.0639703,3
795,21.081966,14.412684,3.9544656,5
796,6.0542884,20.121464,11.559491,3
797,5.9745574,20.060322,11.461837,3
798,6.0644026,20.145025,11.585409,3
799,6.6789336,17.350113,3.2229068,3
800,4.340371,19.63161,8.464586,3
801,6.065346,20.13849,11.57769,3
802,4.020062,19.65286,8.284622,3
803,5.979806,20.095552,11.517236,3
804,14.462567,11.705636,3.6800237,5
805,11.63128,16.483717,6.7027307,3
806,26.044434,9.390829,5.494175,5
807,7.5184073,15.274767,9.782252,3
808,-0.5353884,7.9561024,3.0793598,5
809,5.1048617,17.718222,3.2079475,3
810,5.5043807,16.590378,4.2654743,3
811,-3.4062963,-14.35752,-9.84816,1
812,-15.273713,18.127758,10.825619,3
813,1.4981976,-19.288239,-1.7857622,1
814,13.018468,-2.8351097,-0.043606326,2
815,-9.967437,-14.372342,4.235953,1
816,13.01849,-2.8350952,-0.043644905,2
817,-12.184623,8.072791,-4.2312074,1
818,-12.020976,8.243905,-4.3781834,1
819,-9.9701185,-14.370622,4.256289,1
820,-12.451064,-1.0050242,7.332853,1
821,1.4890056,-19.274927,-1.776171,1
822,-9.9193535,-14.422962,4.3319893,1
823,-10.005163,-14.334916,4.233324,1
824,-15.267911,18.121895,10.832369,3
825,1.4979148,-19.284662,-1.7842733,1
826,-10.013501,-14.3275175,4.2606034,1
827,-12.185162,8.072328,-4.230851,1
828,-12.182827,8.074798,-4.2330947,1
829,15.447721,7.057942,-13.792056,5
830,15.444711,7.0542393,-13.788347,5
831,16.973131,31.954725,-0.32753482,0
832,-15.17206,18.026049,10.928629,3
833,-16.791214,9.351772,4.9515553,1
834,-16.791294,9.351794,4.9515295,1
835,17.033123,31.942924,-0.41029626,0
836,-15.1746645,18.02865,10.925999,3
837,13.018486,-2.8350718,-0.04367996,2
838,-16.792173,9.351675,4.951633,1
839,-3.4004748,-14.3640175,-9.841347,1
840,-3.3927045,-14.371148,-9.836029,1
841,-15.255382,18.109415,10.844091,3
842,-3.4013174,-14.362616,-9.843126,1
843,-3.4032683,-14.360703,-9.845045,1
844,-3.3982086,-14.36436,-9.843447,1
845,19.58737,23.728077,18.181206,5
846,-3.4057736,-14.358175,-9.846552,1
847,1.4882548,-19.277563,-1.7740709,1
848,-3.4001818,-14.363824,-9.841942,1
849,-3.4005654,-14.363349,-9.84252,1
850,-3.3994622,-14.364628,-9.841253,1
851,-3.400918,-14.363028,-9.842755,1
852,-3.3993692,-14.364591,-9.84155,1
853,-3.3997128,-14.364219,-9.842113,1
854,-3.4237616,-14.328561,-9.876757,1
855,-1.9112085,-4.068407,-10.037791,1
856,-3.3997943,-14.363865,-9.842543,1
857,-1.9112296,-4.0684085,-10.03781,1
858,1.4915386,-19.281134,-1.7794517,1
859,-16.219893,-3.7108274,8.185699,1
860,15.441781,7.052159,-13.786289,5
861,-10.930384,14.007856,9.888968,3
862,-3.3966048,-14.367143,-9.83941,1
863,-3.37975,-14.384099,-9.821477,1
864,15.436619,7.0450754,-13.779193,5
865,-3.4102342,-14.3531885,-9.852423,1
866,-3.3961344,-14.36738,-9.839658,1
867,-15.255459,18.109484,10.844098,3
868,-15.251492,18.105515,10.848092,3
869,-3.4015777,0.86372405,-0.9219029,1
870,-10.930359,14.007858,9.888975,3
871,-16.219307,-3.711383,8.186243,1
872,-3.3918617,-14.371677,-9.83541,1
873,15.442571,7.0525894,-13.786704,5
874,-3.3959436,-14.367678,-9.839359,1
875,-1.9112198,-4.0684285,-10.037822,1
876,19.58672,23.72755,18.180014,5
877,-3.4064453,-14.357155,-9.847864,1
878,16.748837,31.932793,-0.26684675,0
879,16.78627,31.77915,-0.114773,0
880,16.889885,32.160355,-0.44361466,0
881,-9.984614,-14.35548,4.223316,1
882,16.687729,32.145805,-0.17850459,0
883,15.446167,7.058246,-13.792371,5
884,17.079336,31.995535,-0.25753382,0
885,16.47859,31.968584,-0.28958228,0
886,-9.960508,-14.380139,4.248743,1
887,-15.22094,18.074942,10.879522,3
888,17.03576,32.087715,-0.3502466,0
889,15.444583,7.0546837,-13.7888,5
890,-12.179625,8.077839,-4.236001,1
891,17.047646,32.04116,-0.39593923,0
892,16.873236,31.851677,-0.31758407,0
893,-16.21946,-3.7112608,8.186128,1
894,17.016634,32.35871,-0.41212475,0
895,-3.4412014,10.827754,6.0138273,3
896,16.817368,32.1308,-0.474191,0
897,16.772484,32.060696,-0.26212934,0
898,17.012138,32.358032,-0.39994758,0
899,19.58898,23.729364,18.18419,5
900,-9.989142,-14.350253,4.243173,1
901,16.97231,32.054783,-0.32820588,0
902,16.510353,31.998774,-0.2881235,0
903,16.976841,32.15925,-0.39757288,0
904,-16.794214,9.349274,4.954082,1
905,16.822283,31.76238,-0.11319234,0
906,-9.993621,-14.346036,4.2268515,1
907,1.5030882,-19.285856,-1.78876,1
908,16.791965,32.200283,-0.2386832,0
909,16.832558,32.178513,-0.27882355,0
910,16.887417,31.970829,-0.5546334,0
911,16.650612,32.224335,-0.30962417,0
912,-10.058243,-14.283121,4.2959504,1
913,16.764599,31.997099,-0.3726027,0
914,16.658823,31.857916,-0.46236315,0
915,-16.792082,9.35131,4.9520144,1
916,17.070168,32.036766,-0.3871822,0
917,-16.218494,-3.7122135,8.187074,1
918,16.798084,31.751568,-0.114397325,0
919,1.5003918,-19.28642,-1.7854874,1
920,-15.246637,18.10062,10.853728,3
921,-9.934002,-14.408194,4.324098,1
922,2.4304965,2.9864664,-17.466646,1
923,16.765749,31.909004,-0.24688776,0
924,16.641054,32.203415,-0.25217515,0
925,16.662586,31.908949,-0.5114301,0
926,16.801003,31.771503,-0.1088472,0
927,-12.13992,8.119789,-4.2686424,1
928,16.599733,32.063408,-0.4485425,0
929,16.48141,32.000607,-0.30965266,0
930,-10.003454,-14.335374,4.2154126,1
931,16.960785,31.890623,-0.39049003,0
932,16.800962,32.24416,-0.44908035,0
933,1.4883738,-19.273462,-1.7740382,1
934,-15.2169895,18.070976,10.88358,3
935,16.71349,31.855652,-0.4547164,0
936,16.728338,31.994766,-0.47007826,0
937,16.680172,32.261955,-0.40641692,0
938,16.758106,32.103085,-0.44330767,0
939,16.764221,31.926592,-0.28960645,0
940,16.813951,31.74837,-0.110476755,0
941,2.4270163,2.990413,-17.463156,1
942,16.80795,31.761866,-0.1088063,0
943,16.754313,31.946007,-0.49668255,0
944,15.4504795,7.0638003,-13.797955,5
945,16.734352,32.158554,-0.20927778,0
946,16.653769,31.846504,-0.47106138,0
947,16.69657,32.091442,-0.14662363,0
948,16.889486,32.09563,-0.45053434,0
949,17.031681,32.355534,-0.41775513,0
950,0.915796,0.69274044,-8.737817,1
951,16.69226,32.23311,-0.42467868,0
952,16.615177,31.935558,-0.34940407,0
953,1.4821146,-19.267305,-1.7679151,1
954,16.97954,32.11894,-0.3155891,0
955,17.011547,32.363583,-0.39795586,0
956,16.4849,31.97382,-0.30387703,0
957,16.814482,32.029083,-0.5839926,0
958,19.588617,23.729048,18.183521,5
959,-12.180986,8.07662,-4.2348657,1
960,16.98146,32.085815,-0.31221002,0
961,16.618734,32.19188,-0.2618023,0
962,1.4900525,-19.282845,-1.7764558,1
963,17.00633,32.096416,-0.4256231,0
964,16.667978,31.83866,-0.47264588,0
965,17.035742,32.35859,-0.39280573,0
966,16.965647,31.96911,-0.2668058,0
967,16.930746,31.898233,-0.31735677,0
968,16.654568,31.910643,-0.48445937,0
969,-3.4016087,0.86371505,-0.9219024,1
970,-3.93644,2.4519107,-6.78101,1
971,16.820957,32.184074,-0.27878892,0
972,16.469852,32.005867,-0.30093017,0
973,-10.001685,-14.340679,4.274064,1
974,17.097538,32.0433,-0.3885592,0
975,-9.983403,-14.356862,4.2407427,1
976,-9.999153,-14.343045,4.271187,1
977,2.431623,2.9669898,-17.467697,1
978,16.690845,32.146103,-0.22937769,0
979,19.588634,23.72906,18.183552,5
980,16.713451,32.23593,-0.43568075,0
981,1.4972441,-19.28321,-1.781316,1
982,17.067305,32.00823,-0.3580979,0
983,16.784056,31.916967,-0.4381554,0
984,-10.060557,-14.2807255,4.2945156,1
985,17.015938,32.378418,-0.42809895,0
986,16.845722,31.918314,-0.24828315,0
987,-9.994173,-14.346426,4.242814,1
988,-15.236293,18.090277,10.864073,3
989,17.025557,32.03351,-0.38302162,0
990,-9.949365,-14.391725,4.2679634,1
991,16.80793,32.127277,-0.47544748,0
992,16.71128,32.197475,-0.20760168,0
993,16.56617,32.093647,-0.46777028,0
994,-16.219152,-3.711578,8.1864395,1
995,-16.219004,-3.7117271,8.186591,1
996,-10.03808,-14.300715,4.222223,1
997,1.4983969,-19.284906,-1.7851412,1
998,17.09136,32.014576,-0.22964299,0
999,16.90763,31.877672,-0.30605835,0
1000,16.693375,32.0213,-0.49045074,0
1001,16.628994,32.18805,-0.27225628,0
1002,16.865704,31.933529,-0.25077093,0
1003,-10.007788,-14.33257,4.2550335,1
1004,16.491096,31.970768,-0.27832887,0
1005,16.71889,32.15879,-0.17421423,0
1006,16.687473,31.948517,-0.25992072,0
1007,16.886068,32.128296,-0.460494,0
1008,16.775324,32.15551,-0.16931948,0
1009,16.47479,31.995165,-0.2795824,0
1010,16.91793,32.048027,-0.45009694,0
1011,16.669231,32.260323,-0.44814885,0
1012,16.985815,31.879278,-0.41950423,0
1013,-16.218996,-3.7117386,8.18659,1
1014,16.733229,32.157562,-0.1711596,0
1015,-9.98086,-14.358618,4.222752,1
1016,17.065975,32.05145,-0.37959892,0
1017,-15.201224,18.055204,10.899539,3
1018,16.739672,32.2409,-0.43630597,0
1019,-9.916076,-14.426272,4.3332925,1
1020,-12.017919,8.247107,-4.380932,1
1021,16.799177,32.161625,-0.25770125,0
1022,0.9707298,0.74769336,-8.683103,1
1023,-16.792114,9.351218,4.9521027,1
1024,-10.012501,-14.326028,4.224032,1
1025,16.842733,31.858065,-0.32443357,0
1026,1.5066969,-19.297953,-1.7917413,1
1027,16.463541,31.963465,-0.28316534,0
1028,-9.988962,-14.351937,4.2495713,1
1029,16.585945,32.07367,-0.4803346,0
1030,16.729836,32.14064,-0.15078238,0
1031,2.44656,2.984222,-17.482693,1
1032,16.719723,32.180878,-0.17119467,0
1033,16.72877,31.960455,-0.59318805,0
1034,16.649206,32.175816,-0.2707774,0
1035,16.858974,32.17895,-0.4849242,0
1036,16.890522,32.062675,-0.4087669,0
1037,-16.218533,-3.712182,8.187039,1
1038,-10.017327,-14.321121,4.2135468,1
1039,16.849518,32.208473,-0.24918409,0
1040,-12.451096,-1.0050278,7.3328547,1
1041,1.4856641,-19.274975,-1.773301,1
1042,16.471434,31.974718,-0.31615514,0
1043,16.811472,32.089542,-0.18068464,0
1044,17.099424,31.96476,-0.26022086,0
1045,16.933588,32.196106,-0.43324825,0
1046,-9.985216,-14.356469,4.2794576,1
1047,2.4463894,2.9809551,-17.482512,1
1048,-15.231929,18.085917,10.868651,3
1049,-9.950425,-14.390663,4.2672973,1
1050,-9.928301,-14.413888,4.3166275,1
1051,2.4381075,2.9855356,-17.474277,1
1052,-16.79073,9.3526945,4.950612,1
1053,2.4260595,2.9926798,-17.46222,1
1054,16.583574,32.062214,-0.48420495,0
1055,16.815794,31.95983,-0.19711843,0
1056,-16.792398,9.351302,4.9520025,1
1057,17.041351,32.36593,-0.3814322,0
1058,16.901098,31.880365,-0.44737935,0
1059,16.73087,31.960485,-0.5622982,0
1060,16.529589,32.084892,-0.43429768,0
1061,16.883821,32.18005,-0.26189142,0
1062,-9.931331,-14.410536,4.3064704,1
1063,16.469109,31.929985,-0.22676326,0
1064,-9.9904175,-14.350232,4.2435617,1
1065,16.83408,32.023643,-0.2334352,0
1066,16.95074,32.07487,-0.22276023,0
1067,16.76283,32.15069,-0.50555444,0
1068,16.619122,31.842236,-0.4502435,0
1069,15.44329,7.052765,-13.786879,5
1070,16.623446,32.227093,-0.23111284,0
1071,17.074343,32.08612,-0.36325046,0
1072,15.454527,7.0648007,-13.798915,5
1073,16.44282,31.96327,-0.2781407,0
1074,17.019617,31.985683,-0.4647423,0
1075,17.090504,32.097057,-0.4004204,0
1076,-12.451131,-1.0050333,7.3328543,1
1077,16.59899,32.172634,-0.3084235,0
1078,16.79516,32.118145,-0.2816297,0
1079,-16.211962,-3.7187722,8.19362,1
1080,16.806368,31.747793,-0.0997388,0
1081,16.882671,32.189976,-0.32432812,0
1082,-16.219757,-3.710962,8.185825,1
1083,1.4835168,-19.268736,-1.7695012,1
1084,16.723776,32.093357,-0.1260616,0
1085,16.821339,31.911718,-0.31817684,0
1086,0.9158256,0.6927677,-8.737786,1
1087,17.10714,32.036125,-0.39769882,0
1088,17.046001,32.39691,-0.42187992,0
1089,17.033434,31.940722,-0.41278884,0
1090,-9.979884,-14.3600855,4.2324886,1
1091,2.4418936,2.984005,-17.478037,1
1092,-15.175906,18.029884,10.924829,3
1093,15.4463005,7.0570602,-13.791186,5
1094,1.4834212,-19.269754,-1.770695,1
1095,15.4457855,7.0555983,-13.7897215,5
1096,19.589806,23.729984,18.18552,5
1097,16.819607,32.094364,-0.4004723,0
1098,15.441343,7.051049,-13.785168,5
1099,16.925314,32.134922,-0.43181545,0
1100,0.9700913,0.7470417,-8.683754,1
1101,-15.216804,18.070793,10.883712,3
1102,13.018502,-2.835059,-0.043718986,2
1103,16.737942,31.977522,-0.5607707,0
1104,-16.791672,9.352104,4.951232,1
1105,-16.79243,9.351493,4.951821,1
1106,16.723644,31.976469,-0.42665464,0
1107,19.593307,23.732817,18.19156,5
1108,-16.217857,-3.712857,8.187713,1
1109,16.695755,32.1533,-0.13569106,0
1110,7.5204725,15.27663,9.779995,3
1111,5.117135,17.682844,3.188306,3
1112,5.138232,17.272545,2.831234,3
1113,5.900448,19.82317,11.04273,3
1114,5.4342055,18.741785,10.071069,3
1115,7.6430464,18.558987,11.757395,3
1116,14.632718,9.517215,0.4653373,5
1117,14.616146,9.53354,0.442083,5
1118,19.587786,23.728376,18.181757,5
1119,-3.4006581,-14.362868,-9.843181,1
1120,-3.4179268,-14.346367,-9.860192,1
1121,-16.217691,-3.7130384,8.187896,1
1122,15.445872,7.0562215,-13.790359,5
1123,-10.930384,14.007856,9.888969,3
1124,1.5107048,-19.301357,-1.799438,1
1125,-10.930373,14.007887,9.8889885,3
1126,-15.276694,18.130728,10.822745,3
1127,-3.3852856,-14.378495,-9.827857,1
1128,-0.6925457,-0.9839045,-3.1014612,1
1129,13.018501,-2.8350456,-0.043692127,2
1130,1.502041,-19.286785,-1.7873526,1
1131,-12.178826,8.078809,-4.236714,1
1132,15.443677,7.0536075,-13.787734,5
1133,15.445091,7.0548277,-13.78895,5
1134,-15.185514,18.039503,10.9150505,3
1135,1.4946162,-19.28248,-1.779566,1
1136,-9.975885,-14.364701,4.2551255,1
1137,2.4322758,2.9922004,-17.468424,1
1138,16.715721,31.991262,-0.6052397,0
1139,-3.401608,0.86373645,-0.9218926,1
1140,-15.164809,18.018785,10.935931,3
1141,1.4685154,-19.246296,-1.7526642,1
1142,-10.010902,-14.329073,4.2035055,1
1143,16.927752,31.97622,-0.5535784,0
1144,-12.180963,8.076479,-4.2347302,1
1145,16.901678,32.118958,-0.25721812,0
1146,1.4974781,-19.27851,-1.7828416,1
1147,0.9700945,0.74705076,-8.683754,1
1148,-10.039279,-14.29958,4.2182803,1
1149,-9.951936,-14.389716,4.2654777,1
1150,-9.992129,-14.3492565,4.2381926,1
1151,-9.940089,-14.400328,4.2739487,1
1152,-3.9369419,2.4514174,-6.7815185,1
1153,16.731081,31.96516,-0.5804536,0
1154,16.76179,32.207787,-0.2355813,0
1155,1.4813939,-19.267702,-1.7691796,1
1156,-16.219137,-3.711593,8.186454,1
1157,16.891882,32.200134,-0.3178383,0
1158,-15.211678,18.065664,10.888835,3
1159,-12.012769,8.252464,-4.3855147,1
1160,-3.9366124,2.451735,-6.781191,1
1161,-10.05891,-14.282665,4.311579,1
1162,16.822973,32.142586,-0.5485288,0
1163,2.4474292,2.9801655,-17.48357,1
1164,13.018493,-2.8350766,-0.043643106,2
1165,15.435322,7.070611,-13.804733,5
1166,16.864874,31.871979,-0.36857224,0
1167,-9.929359,-14.412701,4.3211546,1
1168,-15.250802,18.104784,10.8495035,3
1169,1.4925675,-19.276634,-1.7781252,1
1170,-15.163611,18.017586,10.937105,3
1171,15.439939,7.051017,-13.785147,5
1172,16.66937,31.871948,-0.43353632,0
1173,15.430196,7.0403514,-13.774499,5
1174,-12.176951,8.080707,-4.2385244,1
1175,16.80187,31.742407,-0.10036079,0
1176,-16.79194,9.351852,4.95147,1
1177,1.4903833,-19.276201,-1.7766267,1
1178,-12.016405,8.2485895,-4.3824205,1
1179,2.4458196,2.987491,-17.481953,1
1180,-12.451177,-1.0050379,7.332849,1
1181,-15.250795,18.104776,10.849525,3
1182,5.0085497,17.012718,2.809076,3
1183,14.350838,9.777612,0.4103719,5
1184,7.4984913,15.2617235,9.802224,3
1185,21.230104,14.6702175,3.8590298,5
1186,5.1033244,17.70896,3.1999443,3
1187,5.508097,16.592743,4.2675104,3
1188,4.251431,19.233902,8.136876,3
1189,5.309426,18.919907,9.947638,3
1190,4.2946773,19.762234,8.613896,3
1191,5.409961,18.776794,10.024566,3
1192,-10.930359,14.0079155,9.889023,3
1193,-16.792196,9.351713,4.9516077,1
1194,15.436742,7.0464554,-13.7806225,5
1195,15.443559,7.0553923,-13.789526,5
1196,1.5104147,-19.299368,-1.7948134,1
1197,16.671093,32.2723,-0.43081546,0
1198,-16.79219,9.351748,4.9515676,1
1199,-12.180784,8.076634,-4.2348156,1
1200,16.694698,32.2948,-0.42191738,0
1201,15.444105,7.0553603,-13.789508,5
1202,16.805536,31.747515,-0.09681494,0
1203,16.6664,32.302055,-0.40795577,0
1204,16.921976,32.154484,-0.23123127,0
1205,1.4979702,-19.290472,-1.786223,1
1206,16.877626,31.923702,-0.5730528,0
1207,16.748158,32.209373,-0.19673137,0
1208,-12.015676,8.249437,-4.382984,1
1209,1.4985298,-19.283998,-1.7845594,1
1210,-10.020939,-14.318326,4.210763,1
1211,-16.79204,9.351789,4.951524,1
1212,3.9994664,19.612673,8.748914,3
1213,11.632528,16.481636,6.7040253,3
1214,4.2868648,19.600233,8.921064,3
1215,4.0133357,19.658562,8.275227,3
1216,11.627955,16.492792,6.7108765,3
1217,11.632023,16.483057,6.701735,3
1218,7.5314155,15.294554,9.770599,3
1219,5.5081587,16.593021,4.261465,3
1220,21.216734,14.675002,3.8469393,5
1221,21.00714,14.7573805,3.6756268,5
1222,5.1317935,17.576548,3.079517,3
1223,5.115202,17.247396,2.8514357,3
1224,5.1426234,17.37736,2.92242,3
1225,21.073471,14.556349,3.8438475,5
1226,5.0085177,17.025867,2.8126962,3
1227,6.081109,20.144419,11.584598,3
1228,4.251264,19.229963,8.127671,3
1229,20.996952,14.764489,3.665181,5
1230,5.710545,19.618378,10.668493,3
1231,5.7244987,19.634945,10.69823,3
1232,4.2552385,19.39937,8.514934,3
1233,15.761082,9.240176,5.4159064,5
1234,21.082277,14.72211,3.7390862,5
1235,4.2518015,19.236242,8.129815,3
1236,4.0213513,19.538588,8.727372,3
1237,11.077042,16.787264,7.296364,3
1238,11.070925,16.793612,7.3032646,3
1239,7.5720663,15.655738,9.843682,3
1240,21.170898,14.509315,3.9403498,5
1241,21.064854,14.712837,3.7333953,5
